Exercício: 2017;;;;;;;
Escopo: Municípios do Estado - AM;;;;;;;
Tabela: Despesas Orçamentárias (Anexo I-D);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.1.90.16.00.00 - Outras Despesas Variáveis - Pessoal Civil;siconfi-cor_DO3.1.90.16.00.00;55526,46
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.1.90.92.00.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO3.1.90.92.00.00;85161,95
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.2.00.00.00.00 - Juros e Encargos da Dívida;siconfi-cor_DO3.2.00.00.00.00;3528,34
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.2.90.00.00.00 - Aplicações Diretas;siconfi-cor_DO3.2.90.00.00.00;3528,34
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.2.90.21.00.00 - Juros sobre a Dívida por Contrato;siconfi-cor_DO3.2.90.21.00.00;512,01
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.2.90.22.00.00 - Outros Encargos sobre a Dívida por Contrato;siconfi-cor_DO3.2.90.22.00.00;3016,33
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.3.00.00.00.00 - Outras Despesas Correntes;siconfi-cor_DO3.3.00.00.00.00;10496096,48
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.3.90.00.00.00 - Aplicações Diretas;siconfi-cor_DO3.3.90.00.00.00;10496096,48
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.3.90.04.00.00 - Contratação por Tempo Determinado;siconfi-cor_DO3.3.90.04.00.00;2140298,62
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.3.90.14.00.00 - Diárias - Civil;siconfi-cor_DO3.3.90.14.00.00;236355
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.3.90.30.00.00 - Material de Consumo;siconfi-cor_DO3.3.90.30.00.00;6082287,07
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.3.90.31.00.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras;siconfi-cor_DO3.3.90.31.00.00;14760,2
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.3.90.33.00.00 - Passagens e Despesas com Locomoção;siconfi-cor_DO3.3.90.33.00.00;31996,42
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.3.90.36.00.00 - Outros Serviços de Terceiros - Pessoa Física;siconfi-cor_DO3.3.90.36.00.00;768280
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.3.90.39.00.00 - Outros Serviços de Terceiros - Pessoa Jurídica;siconfi-cor_DO3.3.90.39.00.00;935782,7
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.3.90.47.00.00 - Obrigações Tributárias e Contributivas;siconfi-cor_DO3.3.90.47.00.00;236469,19
